Student1,61,cornelius.booking@rocketmail.com,http://CRMlL8fJb.com,-2576827748082165358,4746403812010926537,Cornelius Booking,Ann-marie Baran,University1,AdministrativeStaff27,Professor10,University1,University1,College54,University1
Student2,44,rafael.molnar@netdove.net,http://icjPb4QmbRIa7.com,5058586217085202188,-5519252495330041938,Rafael Molnar,Famke Charbonneau,University1,AdministrativeStaff9,Dean9,University1,University1,Organization1,University1
Student3,40,wen-kai.culley@yahoo.com,http://hZQiE6mccBO3no.com,-5530883260307184275,-8802477676410469927,Wen-Kai Culley,Florrie Chanpong,University1,Professor2,Professor6,University1,University1,University1,University1
Student4,47,pradeep.wanda@hush.com,http://qLwrSOjcv63J.com,893134551857832828,-1328855798738814754,Pradeep Wanda,Cortney Bachmann,University1,FullProfessor13,AssistantProfessor9,University1,University1,Organization1,University1
Student5,53,rich.beeby@safe-mail.net,http://duhlithYC.com,-7645569238123099876,-8240273038072397177,Rich Beeby,Gene Oguz,University1,Article32,VisitingProfessor4,University1,University1,College41,University1
Student6,42,ken.hoehn@outlook.com,http://f0r1ispD.com,-8365723546209643319,-240959222953502559,Ken Hoehn,Ruby Capozzi,University1,TechnicalReport64,VisitingProfessor1,University1,University1,University1,University1
Student7,27,cammi.mcdonald@outlook.com,http://e9ELhik.com,-2576849721651549100,-2226484862732304201,Cammi McDonald,Teddi Skiba,University1,UnofficialPublication22,FullProfessor13,University1,University1,Organization1,University1
Student8,36,mika.ondovcik@netdove.net,http://HAuNYOXzsC.com,3600275132743711415,-6843756568321182378,Mika Ondovcik,Wilona Deek,University1,Software30,Professor15,University1,University1,Organization1,University1
Student9,33,freda.kasten@gmx.net,http://DE8UaEQ.com,3302301278772295063,4159771850073443666,Freda Kasten,Edithe Balser,University1,TeachingAssistant19,AssociateProfessor7,University1,University1,Department6,University1
Student10,43,bernice.parniani@msn.com,http://DPiyiv0eN.com,-6283403320450743512,-8877467919835873588,Bernice Parniani,Pierre Crepeau,University1,Faculty8,Dean10,University1,University1,Program11,University1
Student11,43,mersey.maunu@safe-mail.net,http://dJ2ltIXJVTQakJz.com,-5867181263368203558,5507762460037387824,Mersey Maunu,Myrna Tostenson,University1,Dean14,Dean16,University1,University1,College89,University1
Student12,36,lawrence.brosso@msn.com,http://Hl2GdUTbr3oZ.com,870220145776811809,2654246357797414666,Lawrence Brosso,Donella Biersach,University1,Institute14,Chair4,University1,University1,University1,University1
Student13,37,nana.dorion@outlook.com,http://TgsLb.com,3700898601538202110,4340548719591371550,Nana Dorion,Harmonie Telidis,University1,JournalArticle43,AssociateProfessor12,University1,University1,ResearchGroup3,University1
Student14,32,mun-hang.narasimhan@mail.com,http://0W6KIF7p.com,2292262765263493155,175756413317006815,Mun-Hang Narasimhan,Dorine Osborn,University1,Software74,FullProfessor6,University1,University1,Institute14,University1
Student15,42,mervyn.rundstein@msn.com,http://xR5CsjFd.com,-1721227309436705881,8465052844864045306,Mervyn Rundstein,Jenda Riedel,University1,ResearchAssistant31,AssistantProfessor6,University1,University1,Department5,University1
Student16,23,seiko.mei@msn.com,http://o0xN3XD3Yxyme.com,-3334649424736261345,-6933350293001317883,Seiko Mei,Keriann Netto,University1,Director10,Chair2,University1,University1,Institute5,University1
Student17,43,bui.sauls@yahoo.com,http://5B0TOG1jwaC.com,-6582877873140323989,4362189588397900397,Bui Sauls,Carmine Papageorgiou,University1,Course34,Professor12,University1,University1,Department2,University1
Student18,56,carolee.ross@aol.com,http://yTt5cIAra02k.com,-7837085853671126446,-9020162170450849607,Carolee Ross,Dorise Benner,University1,Research1,Chair3,University1,University1,Department4,University1
Student19,32,marthena.gurgenci@hush.com,http://BhzXpwXLSw0.com,-4415597772964487195,-5519085964970657690,Marthena Gurgenci,Vivianne Ahlers,University1,Schedule10,AssociateProfessor16,University1,University1,ResearchGroup15,University1
