PostDoc1,1,jolynn.laschuk@fastmail.com,http://U1yFFY1nF.com,8880882751314917175,-3094719344478966392,Jolynn Laschuk,Tessie Flynn,Course23,University1,Book11,VisitingProfessor13,Organization1,University1,University1,Program3,Institute13,University1
PostDoc2,22,dineke.waitman@aim.com,http://MwMzX.com,-8188804367252049657,-3831948304469405461,Dineke Waitman,Devinne Markell,Course35,University1,GraduateCourse1,AssistantProfessor16,Program9,University1,University1,Organization1,Institute7,University1
PostDoc3,38,aubrie.procaccio@msn.com,http://t57NkU77CqiS2.com,-8132217140064401685,-4371248333577280479,Aubrie Procaccio,Rheba Nagaraj,GraduateCourse8,University1,ResearchGroup10,FullProfessor23,Institute14,University1,University1,Institute17,Program3,University1
PostDoc4,53,mounir.murrell@netdove.net,http://YgLkcAluq.com,-1837075430174953173,4693651238141837508,Mounir Murrell,Engracia Suharly,GraduateCourse7,University1,GraduateCourse11,VisitingProfessor15,Institute15,University1,University1,Organization1,College72,University1
PostDoc5,38,haily.severinac@hotmail.com,http://JAdV7J0EwAcaGb8.com,7974374118289251586,677019546841043336,Haily Severinac,Clarita Brewer,GraduateCourse28,University1,AdministrativeStaff20,FullProfessor8,College62,University1,University1,Department1,College77,University1
PostDoc6,34,radford.cobley@fastmail.com,http://5FqXGb.com,-2435837935567472886,-3369387842503285945,Radford Cobley,Siu-Ling de La,Course7,University1,Student196,AssociateProfessor2,Institute7,University1,University1,ResearchGroup1,Department1,University1
PostDoc7,71,kessiah.ducic@live.com,http://dNw3ZJOTqaH4e.com,1849709939335358131,5059621677562778486,Kessiah Ducic,Nady Jee-Howe,GraduateCourse15,University1,Employee9,Chair1,Institute16,University1,University1,Institute11,Institute11,University1
PostDoc8,47,erda.shaner@hush.com,http://EiENIEx.com,-5918034469532644007,6690804973395673039,Erda Shaner,Hynda Botto,GraduateCourse2,University1,TeachingAssistant11,AssociateProfessor6,University1,University1,University1,ResearchGroup3,ResearchGroup12,University1
PostDoc9,48,sadella.theoret@safe-mail.net,http://TAjn0.com,-7717358697709831546,-8798729614343682739,Sadella Theoret,Sashenka Eroler,Course4,University1,Program11,Professor5,ResearchGroup1,University1,University1,ResearchGroup5,Program16,University1
PostDoc10,40,monling.parisi@netdove.net,http://10MAD5e6.com,1953895028648070388,-1673306706082055209,Monling Parisi,Jasmin Kuchelmeister,GraduateCourse25,University1,AdministrativeStaff20,Professor14,Institute14,University1,University1,University1,Department4,University1
PostDoc11,45,tisha.lindemulder@gmx.net,http://SaTaBF1.com,5422679274745033983,-731687165797665159,Tisha Lindemulder,Kylynn Kim,GraduateCourse8,University1,Manual25,VisitingProfessor13,Institute14,University1,University1,Department7,Program1,University1
PostDoc12,42,becca.records@yahoo.com,http://g3IbgL.com,-7067257736284637450,-4130970815525782773,Becca Records,Lynna Desjarlais,Course24,University1,Director9,Chair2,Department3,University1,University1,Department1,Department2,University1
PostDoc13,52,jordanna.hurtado@aol.com,http://l5FSRtQGg.com,-1446179068606256716,6867669579772468845,Jordanna Hurtado,Claretta Borson,Course35,University1,Publication164,AssistantProfessor14,University1,University1,University1,Institute6,College35,University1
PostDoc14,36,lorain.lafargue@rocketmail.com,http://kOCSdNMha.com,-4970627635892736627,-4133354812501515770,Lorain LaFargue,Andres Gass,Course37,University1,Article30,Dean15,ResearchGroup1,University1,University1,Program4,University1,University1
PostDoc15,14,guner.racette@rocketmail.com,http://OS1Tia.com,4537604023107940279,-1109982108307961533,Guner Racette,Katsumi Eckstein,GraduateCourse3,University1,JournalArticle94,FullProfessor8,University1,University1,University1,Department1,Organization1,University1
PostDoc16,69,harlie.kingan@safe-mail.net,http://hcAlIb8Meiy.com,8102298512039592749,-5434822787259684610,Harlie Kingan,Merdia Kumamoto,GraduateCourse28,University1,UndergraduateStudent80,Chair11,Department5,University1,University1,College48,Organization1,University1
PostDoc17,51,wrennie.tanniere@live.com,http://L26qT.com,-3880105041837293949,-8850163584408710569,Wrennie Tanniere,Timm Sodhi,GraduateCourse19,University1,AssistantProfessor10,VisitingProfessor1,Program12,University1,University1,College56,Organization1,University1
PostDoc18,34,debadeep.dana@aol.com,http://jghLvcNyduF.com,5214586528795223157,7974670449625391978,Debadeep Dana,Gurjinder Brushey,Course4,University1,Faculty1,Dean9,Program18,University1,University1,College14,ResearchGroup2,University1
PostDoc19,68,lilli.sodano@outlook.com,http://D5eQrc1WGQxt2.com,-2313559987360877163,7861404295468174375,Lilli Sodano,Sallie Schoch,GraduateCourse27,University1,ResearchGroup3,AssociateProfessor20,College90,University1,University1,Organization1,ResearchGroup4,University1
PostDoc20,16,gerrard.shellman@gmail.com,http://Ay9d3iV.com,-6240307332733342244,-8853981389763785136,Gerrard Shellman,Sofie Psutka,Course17,University1,Research119,VisitingProfessor12,Department3,University1,University1,Organization1,College66,University1
PostDoc21,60,allison.bailie@hush.com,http://0snV253k.com,-8686377924051290614,-1346006411009152013,Allison Bailie,Dorolice Hurwitz,Course16,University1,Article8,Dean7,College92,University1,University1,Program1,College41,University1
PostDoc22,46,herta.seifert@outlook.com,http://ivh4BNvHu0wmZh.com,3825204032239643661,6294253154926064388,Herta Seifert,Augustin Ardiel,GraduateCourse11,University1,ConferencePaper100,Chair11,Organization1,University1,University1,Institute16,University1,University1
PostDoc23,44,willette.henriksen@safe-mail.net,http://g0kE66Bl7eZ.com,-6252967294324402595,-176649519242903590,Willette Henriksen,Nadia Kahn,Course1,University1,JournalArticle3,Professor3,Organization1,University1,University1,Organization1,University1,University1
PostDoc24,23,fereidoon.whittaker@netdove.net,http://uyugvNERdLZv.com,5096732706553071527,-4966452846436610606,Fereidoon Whittaker,Daphine Gaime,GraduateCourse26,University1,GraduateCourse14,AssistantProfessor20,Program14,University1,University1,ResearchGroup2,Program10,University1
PostDoc25,32,christan.mccuaig@live.com,http://Za9FMbyQ.com,4788005041457598212,-3011640922616371283,Christan McCuaig,Leigha Leitrick,GraduateCourse26,University1,FullProfessor10,AssociateProfessor9,University1,University1,University1,Organization1,University1,University1
