ResearchAssistant1,47,dnadoc.bossler@aol.com,http://itdueRciRT.com,3380276003786957614,2659906105478441108,Dnadoc Bossler,Jodi Averett,University1,Chair11,VisitingProfessor5,Organization1,University1,University1,ResearchGroup7,Institute9,University1
ResearchAssistant2,34,cathi.krenos@gmail.com,http://6QCjUxDoRL.com,8167075293151262581,-380119288496539053,Cathi Krenos,Janet Fennell,University1,College7,AssistantProfessor11,University1,University1,University1,Institute8,ResearchGroup8,University1
ResearchAssistant3,63,caitlin.staggs@yahoo.com,http://tEiJDkM5RMe2yi.com,7292894289701905993,-1735135284104228836,Caitlin Staggs,Florette Jagodzinski,University1,AssistantProfessor20,Professor19,College29,University1,University1,College66,College5,University1
ResearchAssistant4,50,noemi.harrison@gmx.net,http://xaHRVU3.com,-6444053458086659034,-8260783396489178989,Noemi Harrison,Marie-Nadine Heydon,University1,Faculty8,AssistantProfessor18,Organization1,University1,University1,Department2,Organization1,University1
ResearchAssistant5,47,gerrie.farah@live.com,http://bzUc54aTBz9V.com,-6781814031704065707,3867201622549479432,Gerrie Farah,Reiko Allison,University1,TeachingAssistant19,Chair1,Institute12,University1,University1,ResearchGroup3,College83,University1
ResearchAssistant6,13,hermina.di.maso@safe-mail.net,http://HEbFEgmXyRO.com,-1083159247268089960,5284134893880462430,Hermina Di Maso,Bob Coochey,University1,Person53,AssociateProfessor15,University1,University1,University1,Organization1,Program9,University1
ResearchAssistant7,47,evania.rothwell@outlook.com,http://i7WeVXgbKf6yH3T.com,3539318574968199800,-2462895002109327492,Evania Rothwell,Peach Rafflin,University1,TechnicalReport36,AssistantProfessor5,ResearchGroup10,University1,University1,Program14,Institute3,University1
ResearchAssistant8,40,mureil.fyfe@aim.com,http://1Yzr7zd8tR9.com,216319469609574367,-5748090338596561994,Mureil Fyfe,Vickie Kinsella,University1,Employee76,AssistantProfessor7,ResearchGroup3,University1,University1,Institute9,College99,University1
ResearchAssistant9,23,gabbey.rajguru@gmx.net,http://KfZrcP75xYRkwUa.com,4773258192674395862,8295119280806364581,Gabbey Rajguru,Corinna Valerio,University1,College4,Chair10,ResearchGroup6,University1,University1,College15,Program6,University1
ResearchAssistant10,44,daphne.audette@netdove.net,http://9NaEjP.com,-2720670633557608311,-6328431859571927923,Daphne Audette,Sarajane Wissinger,University1,JournalArticle197,VisitingProfessor11,College15,University1,University1,College98,Program7,University1
ResearchAssistant11,4,alanna.tucker@netdove.net,http://dQq03qsDcswv.com,4882171790777933548,-4153401842586455682,Alanna Tucker,Jordain Syrett,University1,SystemsStaff24,FullProfessor3,Program8,University1,University1,Program11,ResearchGroup12,University1
ResearchAssistant12,39,oorschot.girgis@outlook.com,http://IkMRjBBBmHW6.com,-843856100550038593,-3217816870873103542,Oorschot Girgis,Binnie Zottola,University1,Student343,AssistantProfessor4,ResearchGroup9,University1,University1,College23,University1,University1
ResearchAssistant13,20,william.valenziano@netdove.net,http://h84jJbo7OHalCO5.com,-7167302127577509628,7853918071014119595,William Valenziano,Georgetta Askins,University1,Book29,Professor9,Institute18,University1,University1,Institute13,Department6,University1
ResearchAssistant14,54,cindi.efland@mail.com,http://BaBMY.com,-4949163620074002073,-8711264640992813573,Cindi Efland,Sharee Worsley,University1,ConferencePaper182,AssistantProfessor13,Program7,University1,University1,Institute19,Program15,University1
ResearchAssistant15,63,hazel.horak@yahoo.com,http://9hzWqXY2.com,7709573484943839194,-5964821667168236249,Hazel Horak,Kas Huang,University1,JournalArticle117,AssistantProfessor6,College56,University1,University1,University1,Program14,University1
ResearchAssistant16,36,koo.kamerson@aim.com,http://GFf1t2IrNNroWc.com,2861366511706705511,2681908620150698285,Koo Kamerson,Junette Hawkes,University1,Institute4,Professor18,Institute11,University1,University1,Institute11,Institute9,University1
ResearchAssistant17,37,erning.gimon@rocketmail.com,http://1qR50R3jAJS.com,-8946210182911864920,1532026519154762193,Erning Gimon,Idris Mcbride,University1,VisitingProfessor13,AssociateProfessor7,College67,University1,University1,Department4,University1,University1
ResearchAssistant18,33,dora.dotsey@yahoo.com,http://XMhoO.com,-6234120274445409363,4375898937786579980,Dora Dotsey,Kimbra Rees,University1,Employee18,Dean8,Organization1,University1,University1,Institute8,College16,University1
ResearchAssistant19,28,leena.kouba@hush.com,http://bDgi7.com,-5490873118413744531,98032689529088380,Leena Kouba,Kissiah Luciani,University1,Employee34,Chair9,College12,University1,University1,University1,Institute8,University1
ResearchAssistant20,46,abbas.ewart@safe-mail.net,http://F3Dw4.com,5731818078356054374,6693134640183319575,Abbas Ewart,Velvet Shutler,University1,Institute11,FullProfessor22,University1,University1,University1,College33,Organization1,University1
ResearchAssistant21,33,hemant.kortekaas@netdove.net,http://AzcoLxEPd4iXv.com,-6243328574881495632,-6009991993455396222,Hemant Kortekaas,Kentaro Oshiro,University1,Student136,AssistantProfessor24,Organization1,University1,University1,College51,Department2,University1
ResearchAssistant22,73,reuben.liem@rocketmail.com,http://kbXdbMO.com,-6938042582771006451,1927301124985527975,Reuben Liem,Farrukh Zvonar,University1,Program4,Professor8,Organization1,University1,University1,Institute15,Program6,University1
ResearchAssistant23,41,albert.dallas@gmx.net,http://CDYbaGW4uFc.com,-4700017976734601284,1324526975932121808,Albert Dallas,Trey Kohnhorst,University1,TechnicalReport11,VisitingProfessor5,ResearchGroup9,University1,University1,Program1,ResearchGroup14,University1
ResearchAssistant24,47,georganne.harter@hotmail.com,http://YikElGIgnWjKG8.com,-5320093019583879625,-4983330252315357202,Georganne Harter,Kaela Mooken,University1,Article10,FullProfessor18,College44,University1,University1,Program10,College21,University1
ResearchAssistant25,15,leonard.perschke@outlook.com,http://Tj4YfHaLMF8itz.com,-2662458029863101908,-1409672165556804429,Leonard Perschke,Micheline Cocke,University1,Lecturer78,Professor13,Institute7,University1,University1,Program17,College52,University1
ResearchAssistant26,35,doreen.faley@hotmail.com,http://I8UL9t.com,-1242554800857403181,6825243314229552363,Doreen Faley,Camila Moreno,University1,AdministrativeStaff3,AssistantProfessor22,College32,University1,University1,Program5,Department3,University1
ResearchAssistant27,53,bahadir.trainor@safe-mail.net,http://mLx44hcy.com,7968381827252969898,7732581169774635063,Bahadir Trainor,Gerladina Nou,University1,ResearchAssistant7,VisitingProfessor15,Program4,University1,University1,University1,College99,University1
ResearchAssistant28,65,gilemette.koolstra@aol.com,http://V7LIbNl8o5usQF.com,6769013109730596865,-8675427178310002766,Gilemette Koolstra,Sissie Maclellan,University1,Schedule5,FullProfessor14,Organization1,University1,University1,Program3,University1,University1
ResearchAssistant29,45,beryle.mcelrea@gmail.com,http://IbVU156RaSW04.com,9198866516429350333,7056100618364261698,Beryle McElrea,Martin Boddeveld,University1,Director5,Chair11,Program11,University1,University1,College27,University1,University1
ResearchAssistant30,15,cacilia.bowyer@hotmail.com,http://v16YJDBr6pKK7l.com,899727738905297185,-1318443155554828687,Cacilia Bowyer,Karlyn Kydd,University1,Research107,Chair7,Institute4,University1,University1,ResearchGroup9,College93,University1
ResearchAssistant31,43,saskia.dunajski@gmx.net,http://jlWd2iIhM.com,-7572247979580600956,-1954047104232948825,Saskia Dunajski,Ching-Long Peart,University1,VisitingProfessor1,Chair5,College70,University1,University1,Institute2,College97,University1
ResearchAssistant32,13,daisy.guarnera@safe-mail.net,http://B90tHAQO.com,-6867901721505293068,-5573146822777872173,Daisy Guarnera,Rasla Dorotich,University1,UndergraduateStudent85,VisitingProfessor13,ResearchGroup8,University1,University1,College89,University1,University1
ResearchAssistant33,58,paige.uhlhorn@hush.com,http://NBsxsgj0ceeSvgH.com,6707790809070543796,-5244054824468501978,Paige Uhlhorn,Daphna Laugher,University1,Dean18,AssociateProfessor18,Organization1,University1,University1,Organization1,Program13,University1
ResearchAssistant34,63,yasmeen.o'malley@aol.com,http://ISRsc1ejNY5.com,-7356540402254747674,7939169327183928447,Yasmeen O'Malley,Jacky Fillmore,University1,University1,VisitingProfessor6,Institute18,University1,University1,Organization1,Organization1,University1
ResearchAssistant35,35,krystal.sikri@yahoo.com,http://NCCMELLWmZRkLW.com,7894664017664507763,726509984854086374,Krystal Sikri,Graciela Turkovic,University1,University1,Professor16,University1,University1,University1,Organization1,Organization1,University1
ResearchAssistant36,30,marabel.pitcairn@live.com,http://Lk1SRTNH.com,3719531986596530874,-7659826372235910532,Marabel Pitcairn,Marcile Tallett,University1,AssistantProfessor3,VisitingProfessor5,Program18,University1,University1,College32,College91,University1
ResearchAssistant37,53,adele.montague@fastmail.com,http://bMPXkSdAJIYaION.com,-8661908295664867159,4600970674798636147,Adele Montague,Amitie Kunz,University1,TechnicalReport19,VisitingProfessor6,University1,University1,University1,University1,Institute4,University1
ResearchAssistant38,37,debi.wickie@mail.com,http://ShbP2mvA39RzlK7.com,-5972825723665505217,-5197187119296007170,Debi Wickie,Ceil Stirling,University1,ConferencePaper256,AssociateProfessor19,ResearchGroup14,University1,University1,Program1,Organization1,University1
ResearchAssistant39,41,lucia.snapper@mail.com,http://W7i9GalxGYm.com,-8954177720406028419,887104493468354487,Lucia Snapper,Annabella Towill,University1,ResearchAssistant52,Professor17,Institute19,University1,University1,College36,University1,University1
ResearchAssistant40,22,gopal.risko@safe-mail.net,http://IEgHFpboCT.com,3855473643130684017,7029845479930712509,Gopal Risko,Warren Breedlove,University1,Chair6,AssociateProfessor16,Organization1,University1,University1,Program15,Organization1,University1
ResearchAssistant41,50,johann.hembrick@mail.com,http://95VTYClrr.com,3522304545669101837,6888924796081487741,Johann Hembrick,Joyann Kaypour,University1,AssociateProfessor10,Professor10,ResearchGroup1,University1,University1,College73,Institute18,University1
ResearchAssistant42,62,karrah.kernahan@gmx.net,http://PhqEL.com,-5202534643720054924,8678443833428012449,Karrah Kernahan,Yogi Dickson,University1,Institute10,FullProfessor17,Department4,University1,University1,College38,Department1,University1
ResearchAssistant43,35,marjet.svm-bnrmtva@safe-mail.net,http://q7GNa5Gr6.com,4877408403656098771,4946261199550680019,Marjet SVM-BNRMTVA,Mihaela Sterian,University1,ResearchAssistant37,Chair6,College8,University1,University1,Department6,Organization1,University1
ResearchAssistant44,52,sherrel.francois@netdove.net,http://QWngQZ1.com,3389256169977021510,-7712635707373882778,Sherrel Francois,Stoddard Holmes,University1,ResearchGroup10,FullProfessor10,Institute2,University1,University1,ResearchGroup5,College41,University1
ResearchAssistant45,31,erena.douville@aim.com,http://bQUMcmIksg2AbYt.com,5083490256009887350,6344922179187821339,Erena Douville,Cosetta Lehtinen,University1,UndergraduateStudent101,AssistantProfessor8,ResearchGroup4,University1,University1,Organization1,College100,University1
ResearchAssistant46,32,lira.reece@live.com,http://pHk68tm9eWI.com,-615997407933638937,-1461498994885859868,Lira Reece,Tai-Jen Bourland,University1,Article24,Dean18,ResearchGroup3,University1,University1,University1,Organization1,University1
